adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/eyiSLRh44SKKWIJ6bxWq8z1sscB.jpg,"[53, 27, 80]",899294,en,Frank and Penelope,在逃離追捕的過程中，弗蘭克和他的脫衣舞女友佩內洛普在一條荒廢的土路上發現自己迷路了。當夜幕降臨，他們來到一家小餐廳並決定休息一晚。第二天，在這對亡命鴛鴦搶劫了餐館後，突然陷入了地獄般的噩夢。餐館的老闆奇索斯，一個精神病，食人魔與聖經狂信者。和他虐待狂的​​家人一起帶走了弗蘭克和佩內...,10.8086,/5NpXoAi3nEQkEgLO09nmotPfyNa.jpg,2022-06-03,驚險公路,False,7.271,120
False,/81T9IcPK3bF2RbJyKURa4rF4sxM.jpg,"[53, 28]",1235746,en,Dead of Winter,一名女子獨自穿越明尼蘇達州北部大雪封山的地區，阻止了一名少女被綁架。由於距離最近的城鎮有數小時車程，且沒有電話服務，她意識到自己是少女唯一的希望。,12.8891,/hnhRmdPWuy2imyg9w3VuSx6Ba5E.jpg,2025-09-23,凜冬將至,False,6.317,295
False,/37y53Jt8K6MvN6s4zJVFa61luO2.jpg,"[10749, 18]",851644,ko,20세기 소녀,1999 年，一名青少女眼看閨密被一位男同學迷得神魂顛倒，便替她密切觀察這個男生，沒想到卻因而譜出自己的戀曲。,10.58,/nK6TGz64hHdbEtwp8wWkF4ixcYn.jpg,2022-10-06,20世紀少女,False,8.144,801
False,/zv1xOEQzebKyku349qDZ085FZlO.jpg,"[10752, 10749, 36, 28]",676,en,Pearl Harbor,雷夫與丹尼是從小一起長大的死黨，兩人對於飛行從小就十分有興趣。長大之後，時間正值二次大戰時空，兩人一同加入美軍飛行的隊伍。受訓期間，雷夫結識了軍中護士 ─ 伊弗琳，兩人迅速墬入愛河。此時美軍決定派出精英部隊前往歐陸，協助歐洲各國抵抗納粹德國的侵略，雷夫自告奮勇前往參戰。於是將伊弗琳託付給丹尼照顧，不久之後歐洲傳來噩耗，雷夫的座機在空戰中不幸遭德軍擊落生死未卜。伊弗琳與丹尼得知噩耗後，只能互相勉勵對方。但是愛情的幼苗卻悄悄地萌芽。就在1941年12月7日，雷夫突然出現在伊弗琳與丹尼駐紮的珍珠港。正當三人不知如何面對這個難題時，日軍也悄悄地準備偷襲珍珠港。雷夫與丹尼這對好朋友又是情敵，還得一起並肩作戰，隨著二次世界大戰的開打，兩人只能將兒女私情暫時拋在一旁，共同為自由、正義而戰。,12.232,/uMyeYnL47TZgGVhPnEp3YCsfkmR.jpg,2001-05-21,珍珠港,False,6.936,6949
False,/n36zycrAqHn2uzx65IeAdnsZcMj.jpg,"[35, 18]",1159206,en,Father Mother Sister Brother,一對情感生疏的手足分開多年後重聚，一起面對彼此的緊張關係，並重新審視和同樣疏離的父母之間的關係。,11.1428,/96O3Ol3f2veMxAxYqsML8rOumB9.jpg,2025-12-01,父母姐弟,False,6.5,237
False,/7JhsJxNmdW0y4IyNrHy10cECrAz.jpg,[35],109418,en,Grown Ups 2,向來不拍續集電影的亞當山德勒，因為《亞當等大人》的全球票房太好，所以這次跨過這條不成文的自我規定，以原班人馬共同合作的新作《亞當等大人２》再次會見觀眾！  故事敘述藍尼（亞當山德勒飾）因為三年前和昔日好友渡過了一個美好快樂的假期，心中十分希望自己的孩子也能跟這群好友及其小孩們一同快樂地長大，便決定舉家搬回故鄉定居。然而，卻遇到了一堆奇人趣事……。  亞當山德勒號稱美國現今最成功的喜劇天王，即使最近幾部作品的評價並不叫好，但票房數字似乎才是他最為關心的重點；他曾對採訪他的英國媒體表示，他拍片的目的是逗樂觀眾以及和朋友們心情愉快地一起合作。而在《亞當等大人２》開拍的時候，劇組可是連劇本都沒有，如此隨興，也可看出片商對亞當山德勒的個人魅力是多麼地有信心。,11.5876,/d0uw6R0ig33QM16pB13Api1TOrW.jpg,2013-07-11,亞當等大人2,False,6.141,4627
False,/xLMJCCSatxENpHO9rLW9yD8A12C.jpg,"[16, 878, 18, 14]",18491,ja,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,《新世紀福音戰士劇場版：THE END OF EVANGELION》（日語：新世紀エヴァンゲリオン劇場版THE END OF EVANGELION - Air/まごころを、君に）是新世紀福音戰士第2部動畫電影，分成Air與真心為你兩個部分。  神秘的EVA零號機駕駛員綾波麗，在與碇元度約定之時，來到了NERV底層中央教條的紅色水池邊。她的命運似乎就將在此結束。  在危急時刻，葛城美里不但要完成加持良治交待的對“第二次浩劫”真相以及“人類補完計劃”的探查工作，還要保護碇真嗣與明日香，以及防備SEELE 對初號機與二號機的物理接觸。  出於對碇元度的憎恨，赤木律子接受了SEELE引爆MAGI的提案，她能否成功？長期與SEELE共事的碇元度、冬月耕造、碇唯，為了防止人類“最終的悲劇”，而醞釀了的“人類補完計劃”能否實現？盡在《新世紀福音戰士》電影版第2部中解答。,10.5768,/yBanOpNIccxjZlH4QH7ag4ojWOI.jpg,1997-07-19,新世紀福音戰士劇場版：Air／真心為你,False,8.261,1828
False,/kFI1oF6KVnLEbUT7yLIbKXeyvu.jpg,"[28, 12, 878]",602,en,Independence Day,七月二日，天空出現異象--偌大的外星人太空船突然停駐在世界各國主要都市上空。  七月三日，在外星人不留活口的攻擊原則下，地球上各主要都市，包括洛杉磯 ，紐約都紛紛被外星入侵者摧毀，而他們下一個目標是美國白宮。  此時全世界已入極度的恐慌，美國總統（比爾普曼飾）聯合各國領袖共商解決之道，科學家（傑夫高布倫飾）和空軍上校史蒂芬希爾（威爾史密斯飾）也合作為人類的命運奮鬥，這時武裝部隊已經動員，捍衛地球!  七月四日，外星人戰艦飛抵白宮，垂直的一道白色光柱由上而下，白宮瞬間被炸得粉碎，武裝部隊在來不及對抗下，美國總統只有倉促逃離。整個華盛頓陷入一片火海。死傷無數的人類，激起戰鬥意志，人類決心反擊，並以擊落一架外星戰機將之俘虜，作為開始…  然而人類是否能協力打敗外星人，共同抵抗人類前所未見的大浩劫呢？或被外星人終結，「人類」成為歷史名詞？!,11.24,/tTCEyKVRJa9dBlEhNQlR6Aa9B6Z.jpg,1996-06-25,ID4：星際終結者,False,6.902,10331
False,/57JocxmicOoAMhkUSmdKBlpZWMT.jpg,"[12, 28]",335977,en,Indiana Jones and the Dial of Destiny,《印第安納瓊斯：命運輪盤》劇情敘述考古冒險家瓊斯博士即將退休，他正準備迎接他平穩安定的生活，他的教女海倫娜卻找到一件在二戰期間被發現的古代遺物，這個古文明產物足以摧毀現今的和平，於是印第安納被迫再度騎上馬，展開他人生最後一次冒險。,11.1978,/aiMyVhd1UIiN7AsStaL5LgO9Ia9.jpg,2023-06-25,印第安納瓊斯：命運輪盤,False,6.513,4092
False,/ks2C2Ap2W79L5QiVQ7jVp5mmIna.jpg,"[35, 27]",273477,en,Scouts Guide to the Zombie Apocalypse,描述三位童子軍在他們露營的最後一晚，闖入被殭屍大舉入侵的小鎮，還結識了超殺的女服務生，這群烏合之眾意外集結成一支怎麼看都很違和的殺殭屍英雄團隊，為了殺出一條血路並拯救被殭屍摧殘的小鎮，他們必須利用所學的童子軍技能，想辦法讓人類存活下去。,12.172,/cCIAiXCAYz3DQ3uuqqvDBAnLiA2.jpg,2015-10-23,殭屍教戰守則,False,6.572,2106
False,/hII4gDYkG9DJZ6iysUO4cNjkD2p.jpg,"[16, 18, 27]",53064,ja,地下幻燈劇画 少女椿,丸尾末廣喜愛描述戰後的悲慘世界，  其內容相當超現實主義且怪誕荒謬無理到極點，  把各種您能想像到的重口味元素、禁忌描繪到最誇張的程度，  如最基本的血腥暴力、分屍、吃人，甚至是餵食穢物、虐待動物、亂倫等… …，  他最知名的作品就是1982年推出的「少女椿」，  該漫畫當中向讀者展現出了一名少女悲痛殘忍的生活，  最令人印象深刻是對於一個馬戲團的刻劃，  裡面都是畸形變態，扭曲的外表、扭曲的心理，,10.4143,/jf504pce65Bc6CcCR2btQDN3cA2.jpg,1992-05-02,地下幻燈劇畫 少女椿,False,6.104,163
False,/tsSWHgaFlzzkp3o976juBZbmcs2.jpg,"[28, 80, 878]",754,en,Face/Off,尚亞瑟（約翰屈伏塔飾）是FBI的高級探員，二十多年的警探生涯辦過無數大案子，可是他終其一生都在追捕奸詐狡猾的恐怖份子凱斯特洛伊（尼可拉斯凱吉飾），無惡不作的凱斯特洛伊，也正是殺害尚亞瑟獨生子的兇手，讓尚亞瑟發誓要親自抓他到案入網。,11.0596,/2X4hn1wI5rT4SruXTU9OuzmrtBS.jpg,1997-06-27,變臉,False,7.051,5832
False,/r2M9ElkHxEJP7riCFbT5N0uXZTc.jpg,"[12, 16, 35, 10751]",10527,en,Madagascar: Escape 2 Africa,《馬達加斯加》相隔3年推出續集，上次流落荒島的愛力獅、長頸男、河馬莉及馬蹄駕機回紐約，不料墜落非洲。班史提勒配音的愛力獅，意外在非洲找到失散多年的父母，卻發現自己完全沒有繼承父業當獅子王的能力，  故事一開始還算順利，一群動物們在飛機上開心慶祝即將回到五光十色的紐約，但隨即墜落於大草原來到動物天堂「非洲」。不單如此，愛力獅在這裡遇上了同類，卻因為久居動物園失去溝通的本能。  他們發現非洲似乎是一個值得留戀的「好所在」，但這一群十足觀光客的外國動物，要如何融入環境？非洲真的會比中央公園動物園好嗎？,11.5642,/wMxmYYIJHpb5ysSmB5uBx0SukoB.jpg,2008-10-30,馬達加斯加2,False,6.523,7377
False,/nF74HKjNe7X54XMcIc7ulK5InxR.jpg,[35],4256,en,Scary Movie 3,綜合三部賣座強片橋段，《靈異象限》、《七夜怪談》、還有《街頭痞子》！女主角辛蒂大學畢業後，開始在地方電視台擔任記者，要對神祕的麥田圈進行採訪調查；但就在這個時候，她的朋友布蘭達竟然在看完一捲錄影帶七天後離奇死亡。辛蒂歷盡風波，展開自我追尋之旅，終於讓她明白真相，並且幫助總統對抗外星人的入侵。,10.3616,/ybeRTFdqgmbB9YdUte7bFpgelja.jpg,2003-10-24,驚聲尖笑3,False,6.0,4432
False,/oq3IOr7QvEmei0eXsXacqaMPqlV.jpg,"[28, 35, 12]",4327,en,Charlie's Angels,為了避免目前最先進的聲音辨識軟體落入敵手，遭到惡人的濫用，使得全球使用者的個人隱私及資料受到侵犯及竊取，她們必須發動海、陸、空三方面的攻勢，將遭綁架的企業家救回，阻止這項陰謀的發生。  被綁架的艾銳克Eric Knox（Sam Rockwell飾）是Knox科技公司瀟灑多金的老板，由於公司剛設計出一套聲音辨識軟體，正確率勝於現今最先進的指紋辨識系統，故引起歹徒的覬覦。  艾瑞克失蹤後，Knox公司的總裁認為世上僅有查理及他手下美豔性感的女探員們能夠救他回來。 霹靂嬌娃 們先從Knox商場上的競爭對手擁有世上最具規模通訊衛星網路紅星系統的羅傑Roger（Tim Curry飾）開始查起。  從飛機上躍下、重組電腦、變換身份，種種上天下海的動作就是嬌娃們每天的工作內容，同時她們也必須以高超的戰鬥技巧及致命的女性魅力完成此次艱難的任務。嬌娃們以藝妓、舞者及賽車手的身份偽裝，嬌娃之一的黛倫接到一通神秘的電話後，所有人將置於險境之中……,11.1769,/5mbO1hEEtDOCQKdyPCPyDJdUswb.jpg,2000-11-02,霹靂嬌娃,False,5.852,4477
False,/zGs5tZOlvc9cprdcU6kDOVNpujf.jpg,"[53, 9648]",567,en,Rear Window,此片被視為驚悚大師希區考克(Alfred Hitchcock)的經典代表作，以黑色幽默的手法，描寫情色偷窺的題材。此片曾獲奧斯卡最佳導演、攝影與劇本等多項提名。傑夫(James Stewart 飾)是一名攝影師，因為腿斷而被迫在家休養，為了打發時間，他開始透過自家的後窗，用望遠鏡偷窺這棟紐約小公寓中的其他鄰居。除了護士與女友莉莎(Grace Kelly 飾)的造訪外，傑夫幾乎花所有的時間來觀察鄰居，甚至還為他們幻想了不同的故事，他的鄰居包括了一個鬱鬱不得志的作曲家、一個倒楣的老處女、一個愛日光浴的女雕刻家、一個曲線玲瓏的舞者、還有一對害羞的新婚夫婦，最讓他好奇的，則是一個神秘的業務員拉斯(Raymond Burr 飾)，他的妻子整天嘮叨不停。一日，傑夫又在偷窺鄰居時，發現拉斯故意拉下了窗簾，他太太的嘮叨聲突然就停止，從此便失去了蹤影。 傑夫認為哈斯一定是殺死了自己的妻子，在好奇心的驅使下，他決定找出真相…,11.3952,/tahvf0JgCJH8UbBwqIUrCpOhvrv.jpg,1954-08-01,後窗,False,8.34,7104
False,/6QKDBQRFHe6aG7QflvG5NQV1zr3.jpg,"[35, 10749, 14]",1489187,ru,Сводишь с ума,艾莉莎搬進了聖彼得堡一間寬敞的公寓，公寓裏的鏡子卻開始出現故障。它向這位年輕的房客展現了同一個公寓的平行世界，只不過，在這個平行世界裏生活的不是艾麗莎，而是和她搶這間公寓的派對狂人伊萬。這兩位年輕人能否認清真愛？他們又能否讓兩個世界相連，在現實中相遇，只為簡單地觸碰彼此？,10.8164,/vFN0xW0PinmCgeXipT0tAywL9xN.jpg,2025-10-09,愛上平行時空的你,False,8.5,10
False,/iFaWUETEE2umP1WY0LUAmjSpzm7.jpg,"[28, 35, 18, 53]",787,en,Mr. & Mrs. Smith,像大多數夫妻一樣，住在郊區的史密斯夫婦，生活安逸卻平淡。長久以來相互隱瞞身分的兩人，其實是當今最頂尖的殺手。某日他們接獲新任務，必須幹掉競爭公司的王牌，他們沒有料到，傳說中的殺手居然是自己的枕邊人。史密斯夫婦決定拿錢辦事，順便考驗一下伴侶的能耐…,12.3394,/q2JdL9mrt8a5Te8bz8DdFzOtVwW.jpg,2005-06-07,史密斯任務,False,6.691,11139
False,/vCL2IjPSVpM2AaDhAk7TCeY2IJg.jpg,[27],1646142,en,Terrestrial,,10.9098,/g4PBZlyVm2cWgL4jAy7WKEblB4t.jpg,2024-10-13,Terrestrial,False,6.5,2
False,/qjMDwBWbG5hAP43q3meplZFreFQ.jpg,"[27, 35, 878]",974931,en,Totally Killer,惡名昭彰的「16歲殺手」在35年前首次大開殺戒後再次伸出魔掌。17歲的潔美（琪蘭席普卡飾演）意外穿越時空回到1987年，決定先下手為強杜絕後患。,11.4492,/8Q0n263LZZsdbuC6JWu0waEXAiG.jpg,2023-09-28,完全殺手,False,6.798,1090
False,/sM42bpH73dmf3kJrE8xr4kztYqR.jpg,"[878, 9648, 27]",70981,en,Prometheus,一群地球科學家根據古文明壁畫的指引，前往遙遠的星系進行太空探測，他們意外發現極可能是人類生命起源的線索，但這卻讓他們走入宇宙最黑暗的深淵...。為了人類的存亡，這群身處異星的探險家，必須克服巨大的恐懼，挑戰人類意志力與耐力的極限，阻止地球遭到毀滅的可能...  在希臘神話中，「普羅米修斯 Prometheus」是第一位在天界偷取火種來到人世造福人群的天神，也因此為世界帶來光明，但他同情人類的行為則換來被宙斯天神的無盡懲罰。「普羅米修斯」也藉此隱喻世界起源的神秘世界，在探索的過程當中，將可能引起毀滅性的浩大危機...,11.8097,/rcyDRai4cdipIRWxD5fQwr7TkY9.jpg,2012-05-30,普羅米修斯,False,6.6,13164
False,/35coF6nTlCHZoBdmH7AJX47RwY9.jpg,"[35, 27, 878]",1297446,en,Slanted,,10.0921,/cr2SfN854IlEoZQBtIfpyC0zXR5.jpg,2026-03-13,Slanted,False,6.5,20
False,/6gI1dAkOaUQ6659OdRPsTLlsem5.jpg,"[16, 10751, 12, 35, 14]",137106,en,The Lego Movie,艾密特是平凡、守法的樂高小公仔，卻被誤認成拯救世界的大英雄。他加入一群路人甲團隊，展開了阻止邪惡暴君的戰役，看似無望的旅程將帶來笑料百出的探險經歷。  為了對抗即將摧毀全宇宙的暴君，身為智者的甘道夫仿效魔戒遠征軍的模式，號召所有樂高積木史上最賣座、最受歡迎的超級英雄角色，包括忍者龜、超人、蝙蝠俠、神力女超人、忍者、太空人甚至NBA的籃球明星出征。但讓人出乎意料之外的，他還找來一位毫不起眼的小小工程師艾密特，他既沒有過人的超能力，也沒有閃亮的外型，有的只是一套亮眼的橘色工作服。  究竟甘道夫認為他有什麼能力可以拯救世界，艾密特自己也覺得不可思議，但已經身處在超級英雄與邪惡勢力交鋒的險惡情況下，他只能不顧一切拯救這個即將崩壞的樂高世界。,10.967,/y0xjk7MuHEbZUPD5HAgQjTmwIa1.jpg,2014-02-06,樂高玩電影,False,7.422,8394
False,/vjwuT8EzWY96W6nrJKZNI2WJU87.jpg,"[28, 53, 80]",8909,en,Wanted,衛斯理整天受老闆氣、還被女友劈腿，儼然是人生失敗組。然而，當自稱火狐的神祕女殺手闖進他的生活，一切不再索然無味！原來，衛斯理的父親是最頂尖的刺客，並為神祕的「刺客聯盟」工作，但在任務時遭到叛徒殺害。在火狐與一班超級殺手訓練下，衛斯理要親手幹掉殺父仇人！,11.0746,/yT5pEMEPehGWTTy35uZJTFB7h5M.jpg,2008-06-19,刺客聯盟,False,6.529,7538
False,/9ZFNRs58TTnvf3utagd0uSJluXa.jpg,"[878, 12, 18]",636706,en,Spaceman,這名太空人已單獨執行任務六個月，孤單寂寞的他還得面對觸礁的婚姻，幸好他在太空船發現的神祕生物伸出了援手。,10.9198,/lmFtdoBzVmYOWh7IaO9XX2SZuW3.jpg,2024-02-23,太空孤航,False,6.707,1025
False,/m8JTwHFwX7I7JY5fPe4SjqejWag.jpg,"[28, 12, 878]",640146,en,Ant-Man and the Wasp: Quantumania,蟻人史考特一貫自嘲幽默的風格，認為有前科的他怎麼樣也不該是復仇者聯盟的料，更翻出常被誤認為蜘蛛人的糗事，接著揭曉蟻人女兒凱西已經長大成為亭亭玉立的青少女，而且還繼承父親系統工程師衣缽，聰明絕頂具有科學家頭腦、發明能夠更便捷通往量子領域的「量子衛星」，卻未料把自己和所有家人傳送進去！形同高科技外星世界的量子領域，是一個人類所知宇宙底下的神秘宇宙，在那裡等著他們的，竟然是征服者康，並提供把他們送回地球的「交換條件」。,12.1827,/g0OWGM7HoIt866Lu7yKohYO31NU.jpg,2023-02-15,蟻人與黃蜂女：量子狂熱,False,6.23,5753
False,/4i3Amppd6eW5Qkhjv4gdHk3CCoE.jpg,"[36, 10402, 18]",279,en,Amadeus,年輕的莫札特才華橫溢，一進入皇室宮廷便受到當時皇帝約瑟夫二世的器重，但卻也因此遭到御用樂師薩里耶利的嫉恨，想盡辦法要毀掉莫札特……。,10.4855,/hlpGjt6BQZSiFRLEB6mIN7WVPii.jpg,1984-09-19,阿瑪迪斯,False,8.022,4717
False,/ePiMkavsyOIaimuYZEkbj7MyPD2.jpg,"[16, 10751, 14, 28, 12]",81188,en,Rise of the Guardians,當一名被稱為「僻奇」的邪惡幽靈一心一意要在各地的孩子心中引發恐懼從而接管世界，為了阻止他的邪惡計畫，聖誕老人、復活節兔、傑克凍人、牙仙和沙人匯聚，眾多守護神破天荒首次團結組成捍衛聯盟共同應敵。他們從北極最深的隱蔽處到上海的屋頂至新英格蘭的迷你小鎮，一路對抗邪惡勢力，傾力揮灑神奇魔力以保護全世界小孩無限的想像力與純真的信仰。,11.6876,/2lVd9eCB2kFGGYan18hClWzlSxH.jpg,2012-11-21,捍衛聯盟,False,7.372,7103
False,/sDiGcjWhSu42dCw0jQmBInAkDZ9.jpg,"[28, 53, 80]",379149,en,The Foreigner,"關玉明（成龍 飾）在倫敦經營一間小餐館，當他僅存的親人，年輕的女兒——関凡（梁佩詩 飾），在恐怖攻擊中遇害，他誓言要找出兇徒，而在復仇的過程中，多年來他刻意隱瞞的過去也逐步顯現。 在追查爆炸案的相關人物之時，關玉明尋求北愛爾蘭副部長漢尼斯（皮爾斯·布洛斯南 飾）的幫助。漢尼斯雖已成為英國政府官員，但一直被自己複雜的過去扯後腿。關玉明與漢尼斯展開貓捉老鼠的政治遊戲，為了找出躲藏在背後的真兇，兩人都需要面對自己的過去。",9.214,/igdgG9qxLuH70lXwlzWzNylbKp6.jpg,2017-09-28,英倫對決,False,6.97,2901
False,/mKIkGoyuR71qz6FdiEiOjxvBQcS.jpg,"[878, 53, 9648]",63,en,Twelve Monkeys,柯爾（布魯斯威利飾）被送回過去拯救人類死於致命病毒，病毒肆虐迫使未來人類在潮濕的地下生活。他在穿越時空途中遇見精神科醫生（麥德琳史道威飾）和布萊德彼特精湛詮釋的精神病患，他握有神祕惡棍組織12猴軍團的鑰匙，據信這個組織是散播致命病毒的罪魁禍首。相信他能找到純病毒樣本讓未來找到解藥，難關接踵而來，讓他陷入與時間賽跑的窘境。這部出自鬼才泰瑞吉連的科幻鉅作是現代經典電影。,10.8362,/9qQ3nv0ZjehwjEWp8S6mx5alKwi.jpg,1995-12-29,未來總動員,False,7.605,9049
False,/djSAd6HUm66eVNC3PiZbYwOpD5A.jpg,"[14, 28, 12, 18]",81005,en,Jack the Giant Slayer,人類與巨人族的世界，在經過好幾世紀的長久和平協議之後，竟然面臨衝突與威脅，年輕農夫傑克(尼可拉斯霍特飾)不小心讓偶然得到的魔豆長成了驚天巨樹，更在無意間開啟人類與巨人世界的大門，意外釋放了巨人族進入地球。巨人族在相隔數百年後再次踏入凡間，野心勃勃的欲奪回這個曾屬於他們的大地，傑克更為此被迫前進由巨人領袖費隆將軍(比爾奈伊飾)所領導的巨人國度，並且展開一場毀天滅地的遠征之戰……  為了對抗巨人王國，拯救被圍困的布拉姆韋爾國王(伊恩麥克夏恩飾)，與被綁架的伊莎貝爾公主(艾莉諾湯姆林森飾)，傑克必須賭上性命，讓自己與原本只存在於傳說中的巨人軍團面對面，他能否在戰爭夾縫中，開創不朽的英雄傳奇並發揮英勇與睿智阻止這場浩劫？,10.6479,/rXuVE9Soyvq0z8XA4CdXqvXfGm.jpg,2013-02-27,傑克：巨人戰紀,False,5.872,5180
False,/uDN5vOzXjtThKdu4W07Xwk5IFub.jpg,"[27, 53]",9902,en,Wrong Turn,一群年輕人在森林中發生了車禍，發現是有人蓄意為之，他們想要去找救兵，沒想到反而誤入殺人魔的木屋中……,11.8887,/nwYnlNBb8qmcyujxDQrM3fDapzX.jpg,2003-05-30,鬼擋路,False,6.383,2961
False,/eOKpbUpd178x9Z2grd3vC74kkkU.jpg,"[28, 14, 37]",324544,en,In the Lost Lands,神秘女巫接受了皇后一項不尋常的委託。為了完成目標，她必須對付傳說中凶狠無比的狼人，因此找來戴夫巴蒂斯達飾演的資深獵人協助。不過除了可怕的狼人，兩人在旅途上還要面對士兵追殺，並激戰危險妖獸！,10.8897,/6tQv1YkavQvXgJy5mPWhbGdglKJ.jpg,2025-02-27,魔域女巫,False,6.348,779
False,/rrUsh0jODStzpJcDbDvLB1Tl901.jpg,"[16, 14, 28]",1144107,zh,罗小黑战记 2,小黑跟隨師父在小鎮上過著安甯日子，分會館遇襲，打破了妖精世界維系多年的和平，來自妖靈會館的“全新任務”也讓兩人陷入分離危機，更讓師父無限的處境發生翻天覆地的變化。面對環環相扣的謎團，小黑與師姐鹿野共同開啓了尋找真相的新冒險。這一次小黑能否經受住考驗，順利保護師父化險為夷？,14.7885,/3JSNnWiYZIWCemSuWoCRGpiICPT.jpg,2025-07-18,羅小黑戰記 2,False,8.5,46
False,/bInicBgSHfQiWLbnRT5jxw9Grvm.jpg,"[12, 53, 878]",74,en,War of the Worlds,本片敘述「沒有人相信，在21世紀初，我們的世界竟然被比我智慧更高的外星生物監視著，當人類忙忙碌碌、汲汲營營，他們卻默默的觀察、研究我們，人類對自己的成就感到自豪，為了鞏固地球上的霸業在世界各地征戰不休，但是在遙遠的外太空，冷酷無情的外星高等生物正以羨慕的眼神覬覦我們星球，並且一步一步計畫和我們展開一場世界大戰！,9.6661,/ryKVojvF9KS9uI3Qnb1I2CsU6We.jpg,2005-06-28,世界大戰,False,6.533,9089
False,/9ewYb0LIBJNds8ZMoobKYUd647g.jpg,"[35, 18]",1120911,en,Saturday Night,1975年10月11日晚上11點30分，一群年輕喜劇演員和作家永遠改變了電視。了解《週六夜現場》首播前90分鐘的幕後故事。,14.9644,/se5VIq4yZEjlapaYtBhPLSj4GfZ.jpg,2024-09-27,喜劇大現場,False,6.687,347
False,/3sF2wc5SRQaBs0kC7Jhanz5NnbO.jpg,"[35, 80]",9072,en,Little Man,一名求子心切的男人為了有小孩，什麼都願意相信，甚至荒謬地確信一個娃娃臉的逃亡中竊賊是被拋棄的小孩。,11.4576,/9KzPw1VN0pMBnq1KIqBaLI8LAB7.jpg,2006-08-31,小孩好黑,False,5.935,1879
False,/tweDJNQzBGgsWVF5MC8JhSAk07p.jpg,"[53, 878, 27]",570670,en,The Invisible Man,西西莉亞受到一名富有和傑出的科學家感情綁架，被困在充滿暴力和控制的危險關係中，她靠著她的姊妹（哈莉特黛爾 飾），她們的兒時好友（歐帝斯哈吉 飾）以及他的青少年女兒（絲托姆瑞德 飾）的幫助，趁夜黑風高之際逃走並躲藏起來。但是當她具有虐待狂的前男友（奧立佛傑森柯恩 飾）自殺後將他巨大財富的一部分留給她，西西莉亞就懷疑他其實是假死。當一連串詭譎的巧合造成致命後果，威脅她所愛之人的性命時，她的精神瀕臨崩潰，而她必須證明她受到沒人看得見的兇手追殺。,10.4394,/2ziqCLrp7bKRWGzSEQi5wZ3EhEX.jpg,2020-02-26,隱形人,False,7.092,6204
False,/7LZ0K4FsALrt7OeNIGOVLNuKQRU.jpg,"[878, 12, 28]",348350,en,Solo: A Star Wars Story,《星際大戰外傳：韓索羅》是《星際大戰》系列的獨立電影，故事將聚焦在韓索羅的年輕時期，描述他如何成為銀河中惡名昭彰的走私客。韓索羅是《星際大戰》系列中的經典人物，有著精湛的飛行技術和叛逆獨行的作風，《星際大戰外傳：韓索羅》將揭露他過去的冒險事跡，故事設定在他與莉亞公主和路克相遇前，因緣際會下成為千年鷹號的主人，與丘巴卡相遇，並聯手成為星際間惡名昭彰的走私客。,10.2428,/5HKS9NyF5N61SchLoYhDz2hcs3o.jpg,2018-05-15,星際大戰外傳：韓索羅,False,6.558,9195
False,/zoVeIgKzGJzpdG6Gwnr7iOYfIMU.jpg,"[18, 10749]",11216,it,Nuovo Cinema Paradiso,西西里島小鎮的「天堂戲院」備受居民喜愛，黑暗中發光的銀幕、捲動的菲林、驚奇的情節，陪伴小男孩多多度過無數燦爛時光。長大後的多多遠走他鄉，直到多年後聽聞故人死訊......。托納多雷將成長記憶化作感傷情書，不僅遙寄童年，更回望義大利戰後影史的輝煌。,11.3322,/23u49mSK2bp5JianlLt6yYwHfHX.jpg,1988-11-17,新天堂樂園,False,8.426,4787
False,/jd3Z2sAPDavjRxFhfOak6kCrUIG.jpg,"[36, 18]",82695,en,Les Misérables,改編自雨果的同名小說，背景為十九世紀法國大革命時期。尚萬強(休傑克曼飾)假釋出獄後重新做人，隱姓埋名當上了市長。但他違反假釋規定，遭到警探賈維(羅素克洛飾)追捕。尚萬強答應女工芳婷(安海瑟威飾)會照顧她女兒珂賽特;芳婷死後，尚萬強帶著珂賽特逃離養父母，展開逃亡生活…,14.7469,/zHIlSd1P3qDyVrs9VZAgYv0VLEO.jpg,2012-12-18,悲慘世界,False,7.3,5549
False,/uvitbjFU4JqvMwIkMWHp69bmUzG.jpg,"[18, 80]",598,pt,Cidade de Deus,「天主之城」是最危險的貧民窟，住在這裡的孩子們幾乎人手一槍，進入此區的貨車都難逃被劫的命運，已成了暴力毒品的天堂，連警察都不願意輕易涉足。導演用超動感的剪輯，呈現片中死亡與鮮血的畫面，配上輕快的森巴背景音樂，彷彿殺人變得合理、犯罪得到快感，加上靈活的運鏡手法，讓人遊走在理性的邊緣，但是又不至迷失人性。,14.3574,/lGfaMxcdYaHNEVPQf3ocHPJvFUW.jpg,2002-08-30,無法無天,False,8.429,8110
